booking_id,customer_id,cancellation_probability_pct,risk_level,priority,intervention_type,recommended_action,business_objective
UNKNOWN,UNKNOWN,47.05,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.65,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.56,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.21,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.31,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.24,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.2,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.94,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.42,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.07,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.89,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.46,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,42.32,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.94,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.59,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.46,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.9,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.25,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.41,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.95,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.37,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.16,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.46,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.02,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,55.21,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.69,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.15,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.09,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.1,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.68,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.1,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.19,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,58.85,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.32,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.48,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.97,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.91,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.32,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.17,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.56,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.47,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.73,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.53,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.14,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.42,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.94,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.21,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.68,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.68,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.04,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.85,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.5,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.66,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.84,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.56,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.53,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.0,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.14,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,56.26,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.6,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.98,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.12,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.07,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.86,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.63,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.36,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.06,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.16,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.35,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.9,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.81,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.59,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.14,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.52,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.7,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.62,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.21,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,41.51,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.56,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.83,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.53,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.19,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.92,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.71,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.98,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.33,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.37,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.34,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.78,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.78,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.48,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.55,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.14,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,42.25,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.88,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,56.78,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.31,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
