actual_is_cancelled,cancellation_probability,predicted_cancellation,risk_level
0,0.46892164539025355,0,MEDIUM
1,0.5903788620600636,1,MEDIUM
0,0.5243441674746486,1,MEDIUM
1,0.4868897434356828,0,MEDIUM
0,0.4790608688196645,0,MEDIUM
0,0.5007051351672689,1,MEDIUM
0,0.49875902094185776,0,MEDIUM
1,0.46038504613874576,0,MEDIUM
1,0.47224039989670236,0,MEDIUM
0,0.4826519455743098,0,MEDIUM
0,0.4668026061559489,0,MEDIUM
0,0.4925803682237947,0,MEDIUM
0,0.4620300685164585,0,MEDIUM
0,0.510618969494908,1,MEDIUM
0,0.5147940198231499,1,MEDIUM
0,0.5433247828613066,1,MEDIUM
0,0.446883629264424,0,MEDIUM
0,0.5286272549585497,1,MEDIUM
0,0.4614471659820679,0,MEDIUM
0,0.4824755634666249,0,MEDIUM
0,0.4793309588049126,0,MEDIUM
0,0.49010110387955647,0,MEDIUM
0,0.5373470460671236,1,MEDIUM
0,0.5281542260156116,1,MEDIUM
0,0.5507264527602207,1,MEDIUM
0,0.44705680776631707,0,MEDIUM
0,0.5301670890982936,1,MEDIUM
0,0.544437858598699,1,MEDIUM
0,0.5096982041782353,1,MEDIUM
0,0.501973810135233,1,MEDIUM
0,0.5524737518600447,1,MEDIUM
0,0.4452324835213096,0,MEDIUM
0,0.4522788494918791,0,MEDIUM
0,0.48562217193345686,0,MEDIUM
0,0.4927550788213947,0,MEDIUM
0,0.5077232213288566,1,MEDIUM
1,0.48309860178652514,0,MEDIUM
1,0.5483188893043476,1,MEDIUM
0,0.4232822643683177,0,MEDIUM
0,0.4623776584438964,0,MEDIUM
0,0.4582192174439205,0,MEDIUM
0,0.47952116661345223,0,MEDIUM
0,0.43544094549323203,0,MEDIUM
0,0.4963540933569209,0,MEDIUM
0,0.4394040863468287,0,MEDIUM
0,0.46536059876871483,0,MEDIUM
1,0.5028983322932236,1,MEDIUM
0,0.5391359004265833,1,MEDIUM
1,0.5020351410080505,1,MEDIUM
1,0.46920440158365173,0,MEDIUM
0,0.4854508884663339,0,MEDIUM
0,0.5567235534475272,1,MEDIUM
0,0.47882325156842787,0,MEDIUM
0,0.5009189712504056,1,MEDIUM
0,0.5046624089897319,1,MEDIUM
0,0.53797058484689,1,MEDIUM
0,0.5590316481481892,1,MEDIUM
0,0.4873521405993011,0,MEDIUM
0,0.5355386586645372,1,MEDIUM
0,0.506356113660062,1,MEDIUM
0,0.4559973765403196,0,MEDIUM
0,0.47349044505048793,0,MEDIUM
0,0.469409410224607,0,MEDIUM
0,0.45682458078944427,0,MEDIUM
0,0.5308891086128747,1,MEDIUM
0,0.528222606939157,1,MEDIUM
0,0.4727109486594,0,MEDIUM
0,0.47040044838135836,0,MEDIUM
0,0.5663541877877233,1,MEDIUM
0,0.4216458587022227,0,MEDIUM
0,0.46165520106792746,0,MEDIUM
0,0.5600592492826616,1,MEDIUM
0,0.535514635784773,1,MEDIUM
1,0.4543582383259186,0,MEDIUM
1,0.5930772698564921,1,MEDIUM
0,0.4776218515974073,0,MEDIUM
0,0.5068254838012671,1,MEDIUM
0,0.5053214066915616,1,MEDIUM
0,0.4744806412916066,0,MEDIUM
0,0.4901945749409659,0,MEDIUM
0,0.48572769416476513,0,MEDIUM
0,0.5074653885633355,1,MEDIUM
0,0.4874078736592874,0,MEDIUM
0,0.5345973094555798,1,MEDIUM
0,0.5131337090600088,1,MEDIUM
0,0.48867611963274704,0,MEDIUM
0,0.5276273956986862,1,MEDIUM
1,0.4707744683352014,0,MEDIUM
0,0.5117141126705139,1,MEDIUM
1,0.5112494587320867,1,MEDIUM
0,0.5303801712770951,1,MEDIUM
0,0.5355253973917489,1,MEDIUM
0,0.5430113679480622,1,MEDIUM
0,0.49103857830042735,0,MEDIUM
0,0.5160945288825247,1,MEDIUM
0,0.47737812172832744,0,MEDIUM
1,0.5109649626011937,1,MEDIUM
0,0.4840024946820148,0,MEDIUM
0,0.5096244320491178,1,MEDIUM
1,0.4637721435094835,0,MEDIUM
0,0.5479339097919457,1,MEDIUM
0,0.4829707614857296,0,MEDIUM
0,0.49839389691366237,0,MEDIUM
0,0.5025439624167996,1,MEDIUM
0,0.5099954402885729,1,MEDIUM
0,0.500411647272777,1,MEDIUM
0,0.5213117546528322,1,MEDIUM
0,0.45227058189865454,0,MEDIUM
0,0.5364038926167101,1,MEDIUM
1,0.5008179580322509,1,MEDIUM
0,0.4539210979258789,0,MEDIUM
0,0.4984790816150173,0,MEDIUM
0,0.5234885900834165,1,MEDIUM
0,0.43950569630249137,0,MEDIUM
0,0.5176020346751857,1,MEDIUM
1,0.5545579167117224,1,MEDIUM
0,0.505956397770193,1,MEDIUM
0,0.49382997269329704,0,MEDIUM
0,0.5056918292203426,1,MEDIUM
0,0.5374112170112513,1,MEDIUM
0,0.4947764660308561,0,MEDIUM
0,0.4968222042193532,0,MEDIUM
0,0.48824670145813603,0,MEDIUM
0,0.5078720729321622,1,MEDIUM
0,0.5148053956510781,1,MEDIUM
0,0.550215050867302,1,MEDIUM
0,0.45333134581622386,0,MEDIUM
0,0.49898646689328663,0,MEDIUM
1,0.4896530555385069,0,MEDIUM
1,0.5196368868667008,1,MEDIUM
0,0.5062175989450096,1,MEDIUM
0,0.47695325799911636,0,MEDIUM
0,0.5029092618513524,1,MEDIUM
0,0.5144004713292376,1,MEDIUM
0,0.4685031477649367,0,MEDIUM
0,0.47132854762664933,0,MEDIUM
1,0.4602210613470112,0,MEDIUM
0,0.4531031006168275,0,MEDIUM
0,0.5096818992804143,1,MEDIUM
0,0.5189671783922298,1,MEDIUM
0,0.46735246898441163,0,MEDIUM
0,0.5222355235167142,1,MEDIUM
0,0.4588748273582983,0,MEDIUM
0,0.5403002260603157,1,MEDIUM
1,0.4881800154264625,0,MEDIUM
0,0.5286047220867672,1,MEDIUM
0,0.4958850574318184,0,MEDIUM
0,0.4808811295112683,0,MEDIUM
0,0.4766377194616858,0,MEDIUM
0,0.45823124852559316,0,MEDIUM
1,0.5773669226702635,1,MEDIUM
0,0.4859844396916478,0,MEDIUM
0,0.5075574053271721,1,MEDIUM
0,0.5084362081250058,1,MEDIUM
1,0.5024889905576544,1,MEDIUM
0,0.49035019936549107,0,MEDIUM
0,0.48477337721112707,0,MEDIUM
1,0.48553555141083776,0,MEDIUM
0,0.4819237430889376,0,MEDIUM
0,0.5131309870249913,1,MEDIUM
0,0.5380391920373258,1,MEDIUM
0,0.4826691421488926,0,MEDIUM
0,0.46500994663263506,0,MEDIUM
0,0.43164683257615977,0,MEDIUM
1,0.5064357538655707,1,MEDIUM
0,0.5769708552892129,1,MEDIUM
1,0.5162142568331547,1,MEDIUM
0,0.5029129524575642,1,MEDIUM
0,0.49762403654208,0,MEDIUM
1,0.49504581552312377,0,MEDIUM
0,0.4469378598334411,0,MEDIUM
0,0.5248540502170823,1,MEDIUM
0,0.505459528309159,1,MEDIUM
0,0.5572149248871722,1,MEDIUM
0,0.4825789654195474,0,MEDIUM
0,0.4431496020668928,0,MEDIUM
1,0.5791637140563848,1,MEDIUM
0,0.537823167196097,1,MEDIUM
0,0.5165173240198627,1,MEDIUM
0,0.5151942269159572,1,MEDIUM
0,0.48029638168392685,0,MEDIUM
0,0.5103606561577635,1,MEDIUM
0,0.5179380873102314,1,MEDIUM
0,0.49799934516934397,0,MEDIUM
0,0.4146828476649307,0,MEDIUM
1,0.49443581299830974,0,MEDIUM
0,0.4983795069463824,0,MEDIUM
0,0.5034557203453737,1,MEDIUM
0,0.4881083341007971,0,MEDIUM
1,0.51664192086472,1,MEDIUM
0,0.5088285658116278,1,MEDIUM
0,0.5027897684657933,1,MEDIUM
0,0.5023077557678411,1,MEDIUM
0,0.43030627485544,0,MEDIUM
0,0.5249344307276517,1,MEDIUM
0,0.5389839004240353,1,MEDIUM
0,0.4852611547831648,0,MEDIUM
0,0.4898338081869269,0,MEDIUM
1,0.5151454435111188,1,MEDIUM
0,0.48618193411660227,0,MEDIUM
0,0.4849939029556747,0,MEDIUM
1,0.47263662571412174,0,MEDIUM
0,0.48292376758759614,0,MEDIUM
1,0.5081212668700662,1,MEDIUM
0,0.4916100226628144,0,MEDIUM
0,0.5131586779153644,1,MEDIUM
0,0.5271717112306046,1,MEDIUM
0,0.49157905198045654,0,MEDIUM
1,0.5229266712194114,1,MEDIUM
0,0.47197405047551877,0,MEDIUM
0,0.47985380228909913,0,MEDIUM
0,0.48996060811765363,0,MEDIUM
0,0.47006056869465684,0,MEDIUM
0,0.46876857189524385,0,MEDIUM
0,0.5407255620448939,1,MEDIUM
0,0.47169692895507814,0,MEDIUM
0,0.5045854855668477,1,MEDIUM
0,0.43285769276404584,0,MEDIUM
0,0.48698616055856025,0,MEDIUM
0,0.4541780936263434,0,MEDIUM
0,0.5569115957256909,1,MEDIUM
1,0.4979416402634119,0,MEDIUM
0,0.5162248657581809,1,MEDIUM
0,0.5087947643116947,1,MEDIUM
0,0.49191634190914857,0,MEDIUM
0,0.4776876852909588,0,MEDIUM
0,0.5003618916477649,1,MEDIUM
0,0.5312689210747302,1,MEDIUM
0,0.49876945085477636,0,MEDIUM
0,0.4828741562175815,0,MEDIUM
1,0.49948598380167974,0,MEDIUM
1,0.4932088367710366,0,MEDIUM
0,0.4822378248049806,0,MEDIUM
0,0.4792841976283539,0,MEDIUM
0,0.48890697371786096,0,MEDIUM
0,0.4863412638528816,0,MEDIUM
1,0.4975729394653763,0,MEDIUM
0,0.4463083778906614,0,MEDIUM
0,0.5017631252185969,1,MEDIUM
0,0.5290830534179185,1,MEDIUM
0,0.46614670090689986,0,MEDIUM
0,0.5279227392839619,1,MEDIUM
0,0.5169806221018408,1,MEDIUM
0,0.5018648054056882,1,MEDIUM
1,0.5463621530026365,1,MEDIUM
0,0.49755396308026073,0,MEDIUM
0,0.5157084436746653,1,MEDIUM
0,0.5213575506109818,1,MEDIUM
0,0.47256398121785953,0,MEDIUM
0,0.4490564457598657,0,MEDIUM
0,0.49597999754225597,0,MEDIUM
0,0.5134748840887141,1,MEDIUM
1,0.5086425520485056,1,MEDIUM
0,0.44795355905158996,0,MEDIUM
1,0.4826315755678864,0,MEDIUM
0,0.4800633506456328,0,MEDIUM
0,0.542590784521334,1,MEDIUM
1,0.5613426868978634,1,MEDIUM
0,0.5278436604175495,1,MEDIUM
0,0.46573698372320355,0,MEDIUM
0,0.5060370292405074,1,MEDIUM
0,0.5112574622027236,1,MEDIUM
0,0.4927621573922942,0,MEDIUM
0,0.4889334402948132,0,MEDIUM
0,0.5195726867498338,1,MEDIUM
1,0.5378471428491988,1,MEDIUM
0,0.5087484814248989,1,MEDIUM
1,0.5035276131805934,1,MEDIUM
0,0.5195687512212261,1,MEDIUM
0,0.4540119560861617,0,MEDIUM
0,0.46671353467970267,0,MEDIUM
0,0.5716281708142781,1,MEDIUM
0,0.49558511059875804,0,MEDIUM
0,0.5144059161792044,1,MEDIUM
0,0.5629755802183827,1,MEDIUM
0,0.5145368087041196,1,MEDIUM
0,0.504885392155841,1,MEDIUM
0,0.44253891376660004,0,MEDIUM
0,0.5824599662438308,1,MEDIUM
0,0.5344096150594971,1,MEDIUM
0,0.46199427874371835,0,MEDIUM
0,0.5612679616510191,1,MEDIUM
0,0.46673159434704,0,MEDIUM
0,0.5220799278783799,1,MEDIUM
0,0.4973958088460898,0,MEDIUM
0,0.5209263779743672,1,MEDIUM
0,0.5091225746349575,1,MEDIUM
1,0.4672975919009069,0,MEDIUM
0,0.517917894986343,1,MEDIUM
0,0.47906558072780164,0,MEDIUM
0,0.4515417561721662,0,MEDIUM
0,0.44655208222653686,0,MEDIUM
0,0.44716310209226956,0,MEDIUM
0,0.5404512013767659,1,MEDIUM
0,0.44144561114360714,0,MEDIUM
0,0.5118498898466055,1,MEDIUM
0,0.4802986930253754,0,MEDIUM
0,0.48837403954156045,0,MEDIUM
0,0.512666603940171,1,MEDIUM
0,0.5122194723860947,1,MEDIUM
0,0.4182794321764666,0,MEDIUM
0,0.49088403127518443,0,MEDIUM
0,0.5323792120684265,1,MEDIUM
0,0.5194965423305805,1,MEDIUM
0,0.5253504657027481,1,MEDIUM
0,0.4827806918696783,0,MEDIUM
1,0.5057327545276559,1,MEDIUM
1,0.5028604121499579,1,MEDIUM
1,0.49927594542949894,0,MEDIUM
0,0.468427671707329,0,MEDIUM
0,0.5112100191170487,1,MEDIUM
0,0.5113930618085138,1,MEDIUM
0,0.4479804446821844,0,MEDIUM
0,0.44039907585483257,0,MEDIUM
0,0.4696683068054939,0,MEDIUM
1,0.4303429398432596,0,MEDIUM
0,0.47624983326474885,0,MEDIUM
0,0.5160262950168976,1,MEDIUM
0,0.43512807133509745,0,MEDIUM
0,0.4662786026295026,0,MEDIUM
0,0.5277413862356634,1,MEDIUM
0,0.5579791222805033,1,MEDIUM
0,0.503808031662986,1,MEDIUM
1,0.45813940319774094,0,MEDIUM
0,0.3907715421009162,0,MEDIUM
0,0.46183557964006966,0,MEDIUM
0,0.5072134886129439,1,MEDIUM
0,0.4845577813997011,0,MEDIUM
0,0.43391386567999335,0,MEDIUM
0,0.5552558192731757,1,MEDIUM
1,0.5093042399800047,1,MEDIUM
0,0.4770055402961535,0,MEDIUM
0,0.5319824951289222,1,MEDIUM
0,0.4573698407993382,0,MEDIUM
0,0.4715562791267961,0,MEDIUM
0,0.47189593389467355,0,MEDIUM
0,0.5001440395344444,1,MEDIUM
0,0.5436498995010633,1,MEDIUM
1,0.49451709853771364,0,MEDIUM
0,0.4554889382013295,0,MEDIUM
0,0.49439322735027885,0,MEDIUM
0,0.49077113010644957,0,MEDIUM
0,0.528613694936091,1,MEDIUM
0,0.4850272753972091,0,MEDIUM
0,0.45804129907234586,0,MEDIUM
0,0.5062447822224958,1,MEDIUM
0,0.4969526725720378,0,MEDIUM
0,0.4887665680353815,0,MEDIUM
0,0.49633056388113844,0,MEDIUM
0,0.4657235025270065,0,MEDIUM
0,0.4842258419629182,0,MEDIUM
0,0.5338173043240483,1,MEDIUM
0,0.5118991333345428,1,MEDIUM
0,0.48489069630056814,0,MEDIUM
0,0.5079645128948187,1,MEDIUM
0,0.481914247375848,0,MEDIUM
0,0.5046189882319744,1,MEDIUM
0,0.5013130063866907,1,MEDIUM
0,0.5071831535953576,1,MEDIUM
1,0.4808694921734893,0,MEDIUM
1,0.5239972303289373,1,MEDIUM
0,0.5198632171132413,1,MEDIUM
0,0.48657780556179825,0,MEDIUM
0,0.5259962552822284,1,MEDIUM
0,0.4683993347115606,0,MEDIUM
0,0.506372601365299,1,MEDIUM
0,0.5530332094450181,1,MEDIUM
0,0.5304580314659758,1,MEDIUM
0,0.4982768039398342,0,MEDIUM
0,0.591927802312274,1,MEDIUM
0,0.49797869583724214,0,MEDIUM
0,0.5339348402236344,1,MEDIUM
1,0.48958268376141745,0,MEDIUM
0,0.4781802001160333,0,MEDIUM
0,0.5045044833740353,1,MEDIUM
0,0.48265771832180865,0,MEDIUM
0,0.5123058964439838,1,MEDIUM
0,0.5649517459564171,1,MEDIUM
1,0.4792668468313368,0,MEDIUM
0,0.5869896327394621,1,MEDIUM
0,0.5530718770161719,1,MEDIUM
0,0.5261704752514836,1,MEDIUM
0,0.4818853347873384,0,MEDIUM
0,0.5265501952777647,1,MEDIUM
0,0.5024965523813245,1,MEDIUM
0,0.48719844672610413,0,MEDIUM
0,0.49176186911406383,0,MEDIUM
0,0.5252026384512613,1,MEDIUM
0,0.5216503519735465,1,MEDIUM
0,0.5100341544735474,1,MEDIUM
0,0.4828968156316069,0,MEDIUM
0,0.5209464595838312,1,MEDIUM
1,0.5580884104818506,1,MEDIUM
0,0.4806576784101621,0,MEDIUM
1,0.5366563797429771,1,MEDIUM
0,0.5121074538944499,1,MEDIUM
0,0.45593064491125324,0,MEDIUM
0,0.5226054990114193,1,MEDIUM
1,0.5185254189993591,1,MEDIUM
0,0.5390500231106115,1,MEDIUM
0,0.5141626163139272,1,MEDIUM
0,0.4535043046921584,0,MEDIUM
0,0.45583559478598124,0,MEDIUM
0,0.49251307588103393,0,MEDIUM
0,0.4993498450418499,0,MEDIUM
0,0.4856891584905101,0,MEDIUM
0,0.49973388247828265,0,MEDIUM
0,0.5114831845809897,1,MEDIUM
0,0.4689478685497223,0,MEDIUM
0,0.47689094201776183,0,MEDIUM
0,0.5077848961787887,1,MEDIUM
0,0.5185693214074626,1,MEDIUM
0,0.49517254063418925,0,MEDIUM
1,0.43044668915806966,0,MEDIUM
0,0.5533114906610392,1,MEDIUM
0,0.4786233615513596,0,MEDIUM
0,0.42182698121634804,0,MEDIUM
0,0.5275876426987667,1,MEDIUM
0,0.54417468448326,1,MEDIUM
0,0.5173357655920771,1,MEDIUM
1,0.470970625011681,0,MEDIUM
0,0.4972676392290652,0,MEDIUM
0,0.45495768222816635,0,MEDIUM
0,0.4929999513987882,0,MEDIUM
0,0.5209905207797657,1,MEDIUM
0,0.46204776582870877,0,MEDIUM
0,0.4865182993525281,0,MEDIUM
1,0.48581704347334265,0,MEDIUM
1,0.543665168207742,1,MEDIUM
0,0.5410207162832298,1,MEDIUM
0,0.4531021690254711,0,MEDIUM
0,0.5107929109614917,1,MEDIUM
1,0.5278941645965057,1,MEDIUM
0,0.5375029942015985,1,MEDIUM
0,0.46498047660593766,0,MEDIUM
1,0.4793147147687328,0,MEDIUM
0,0.49602060777892726,0,MEDIUM
0,0.5273291567170999,1,MEDIUM
0,0.4658398388197606,0,MEDIUM
0,0.47928367056438087,0,MEDIUM
0,0.5055564466835645,1,MEDIUM
0,0.47669581249838905,0,MEDIUM
0,0.5040096269490445,1,MEDIUM
0,0.5193404744326909,1,MEDIUM
0,0.5252004338201878,1,MEDIUM
0,0.5268124463819497,1,MEDIUM
0,0.5130205731065149,1,MEDIUM
0,0.5151597170552328,1,MEDIUM
0,0.46899239004619575,0,MEDIUM
0,0.5377975855881482,1,MEDIUM
0,0.4440820188914848,0,MEDIUM
0,0.535469221732443,1,MEDIUM
0,0.5241076347722103,1,MEDIUM
1,0.4674804166260111,0,MEDIUM
0,0.5457440257742171,1,MEDIUM
0,0.4590090185329493,0,MEDIUM
1,0.5312344344481786,1,MEDIUM
0,0.51457113926665,1,MEDIUM
0,0.5579903003922501,1,MEDIUM
1,0.4816298234877086,0,MEDIUM
0,0.4891645808374496,0,MEDIUM
0,0.44930005662833805,0,MEDIUM
0,0.5692724371644925,1,MEDIUM
0,0.4770284805272274,0,MEDIUM
0,0.49320209561276535,0,MEDIUM
0,0.5626415628150547,1,MEDIUM
0,0.5099368831373344,1,MEDIUM
0,0.4633763554848375,0,MEDIUM
1,0.47926481112858427,0,MEDIUM
0,0.5231231088967614,1,MEDIUM
0,0.5318342529581275,1,MEDIUM
0,0.48917144125923656,0,MEDIUM
0,0.48517360690362576,0,MEDIUM
0,0.5102766062901041,1,MEDIUM
0,0.5371842327005714,1,MEDIUM
0,0.5095719716353037,1,MEDIUM
0,0.4975646380846966,0,MEDIUM
0,0.4703214881711819,0,MEDIUM
0,0.4522519441970776,0,MEDIUM
0,0.47200666311533773,0,MEDIUM
0,0.5227548122704134,1,MEDIUM
0,0.5181611153316321,1,MEDIUM
1,0.514824518239765,1,MEDIUM
0,0.5489088640748542,1,MEDIUM
0,0.49924491485456624,0,MEDIUM
1,0.5118037219411872,1,MEDIUM
0,0.5754632245332054,1,MEDIUM
0,0.5244168230632757,1,MEDIUM
0,0.45597627829008597,0,MEDIUM
1,0.5518010460651683,1,MEDIUM
1,0.4975861691282079,0,MEDIUM
0,0.49291782728124905,0,MEDIUM
0,0.46955806884202683,0,MEDIUM
0,0.5188664141456965,1,MEDIUM
0,0.48094824576705686,0,MEDIUM
0,0.5065828685908663,1,MEDIUM
1,0.5555012269054913,1,MEDIUM
0,0.4383367396682477,0,MEDIUM
