booking_id,customer_id,trip_id,booking_date,travel_date,seat_count,ticket_price,total_amount,payment_method,booking_status
BOOK001488,CUST01585,TRIP00070,2025-10-07,2025-11-24,2,749.08,1498.16,CARD,CONFIRMED
BOOK001489,CUST02850,TRIP00276,2025-11-13,2025-12-19,1,743.37,743.37,UPI,CANCELLED
BOOK001490,CUST01564,TRIP00134,2026-01-05,2026-02-23,1,429.51,429.51,WALLET,CONFIRMED
BOOK001491,CUST02903,TRIP00217,2025-11-26,2025-12-07,2,1403.61,2807.22,CARD,CONFIRMED
BOOK001492,CUST01849,TRIP00014,2025-02-15,2025-03-25,2,2009.43,4018.86,UPI,CONFIRMED
BOOK001493,CUST04671,TRIP00261,2025-10-21,2025-12-15,1,1822.08,1822.08,CARD,CONFIRMED
BOOK001494,CUST04414,TRIP00039,2025-05-30,2025-07-29,2,1487.25,2974.5,CARD,CONFIRMED
BOOK001495,CUST01756,TRIP00229,2026-05-20,2026-06-28,1,940.56,940.56,WALLET,CONFIRMED
BOOK001496,CUST02786,TRIP00156,2025-05-30,2025-06-25,2,1157.26,2314.52,CARD,CONFIRMED
BOOK001497,CUST00795,TRIP00099,2025-08-14,2025-09-10,1,826.5,826.5,NETBANKING,CONFIRMED
BOOK001498,CUST02707,TRIP00197,2025-01-06,2025-02-28,1,1266.88,1266.88,CARD,CONFIRMED
BOOK001499,CUST00401,TRIP00230,2026-08-17,2026-08-29,1,814.74,814.74,UPI,CONFIRMED
BOOK001500,CUST01754,TRIP00241,2025-01-20,2025-01-22,1,1415.84,1415.84,UPI,CONFIRMED
BOOK001501,CUST04188,TRIP00104,2026-07-20,2026-09-06,1,1474.11,1474.11,CARD,CONFIRMED
BOOK001502,CUST03752,TRIP00298,2025-08-04,2025-09-08,5,1210.34,6051.7,WALLET,CONFIRMED
BOOK001503,CUST03797,TRIP00035,2025-10-02,2025-10-08,1,1262.64,1262.64,UPI,CONFIRMED
BOOK001504,CUST01382,TRIP00182,2025-08-26,2025-10-10,1,870.64,870.64,CASH,PENDING
BOOK001505,CUST04633,TRIP00003,2025-01-16,2025-01-26,2,996.11,1992.22,WALLET,CONFIRMED
BOOK001506,CUST04918,TRIP00125,2025-04-23,2025-05-11,4,378.05,1512.2,WALLET,CONFIRMED
BOOK001507,CUST04104,TRIP00167,2026-01-27,2026-03-22,1,657.3,657.3,CARD,CONFIRMED
BOOK001508,CUST04436,TRIP00082,2026-10-06,2026-11-01,3,754.1,2262.3,NETBANKING,CONFIRMED
BOOK001509,CUST02224,TRIP00227,2026-12-29,2026-12-30,1,837.01,837.01,CARD,CONFIRMED
BOOK001510,CUST03859,TRIP00182,2025-09-27,2025-10-10,1,934.83,934.83,WALLET,CONFIRMED
BOOK001511,CUST04120,TRIP00006,2026-08-02,2026-09-14,2,1858.29,3716.58,CARD,CONFIRMED
BOOK001512,CUST01822,TRIP00151,2025-01-13,2025-03-10,2,669.67,1339.34,CASH,CONFIRMED
BOOK001513,CUST01381,TRIP00026,2026-01-21,2026-02-07,2,451.3,902.6,NETBANKING,PENDING
BOOK001514,CUST00642,TRIP00237,2026-08-29,2026-09-07,2,1061.71,2123.42,NETBANKING,CONFIRMED
BOOK001515,CUST04782,TRIP00226,2025-08-15,2025-10-12,3,1101.54,3304.62,WALLET,CONFIRMED
BOOK001516,CUST01128,TRIP00084,2025-06-06,2025-06-18,4,421.8,1687.2,CASH,CANCELLED
BOOK001517,CUST01451,TRIP00217,2025-11-13,2025-12-07,2,1608.75,3217.5,UPI,CANCELLED
BOOK001518,CUST03730,TRIP00250,2025-05-19,2025-06-16,2,1339.68,2679.36,CARD,CONFIRMED
BOOK001519,CUST04809,TRIP00192,2026-04-16,2026-05-26,1,1278.79,1278.79,WALLET,CONFIRMED
BOOK001520,CUST02758,TRIP00195,2026-01-06,2026-02-27,1,1265.68,1265.68,NETBANKING,CONFIRMED
BOOK001521,CUST02193,TRIP00291,2026-06-20,2026-06-27,4,366.97,1467.88,WALLET,CONFIRMED
BOOK001522,CUST02629,TRIP00053,2025-11-25,2026-01-04,2,787.7,1575.4,UPI,CONFIRMED
BOOK001523,CUST00683,TRIP00300,2025-05-22,2025-07-18,1,621.92,621.92,NETBANKING,CONFIRMED
BOOK001524,CUST02851,TRIP00272,2026-10-09,2026-10-27,3,1269.11,3807.33,CARD,CONFIRMED
BOOK001525,CUST04995,TRIP00028,2026-01-14,2026-02-01,1,1069.46,1069.46,CARD,CONFIRMED
BOOK001526,CUST01576,TRIP00074,2026-09-06,2026-10-09,1,1456.5,1456.5,WALLET,CONFIRMED
BOOK001527,CUST02673,TRIP00268,2026-01-29,2026-03-07,1,1275.27,1275.27,CASH,CANCELLED
BOOK001528,CUST00868,TRIP00107,2026-03-28,2026-04-21,1,439.96,439.96,CARD,CONFIRMED
BOOK001529,CUST02056,TRIP00174,2025-02-12,2025-03-11,1,814.62,814.62,CARD,CONFIRMED
BOOK001530,CUST03944,TRIP00271,2025-05-09,2025-06-12,4,1520.36,6081.44,UPI,CONFIRMED
BOOK001531,CUST04337,TRIP00252,2026-03-18,2026-03-19,3,422.31,1266.93,NETBANKING,CANCELLED
BOOK001532,CUST03340,TRIP00170,2025-12-16,2026-01-16,3,743.79,2231.37,NETBANKING,CONFIRMED
BOOK001533,CUST04026,TRIP00026,2026-01-22,2026-02-07,2,459.52,919.04,UPI,CONFIRMED
BOOK001534,CUST02068,TRIP00044,2026-01-20,2026-02-27,2,863.31,1726.62,WALLET,CONFIRMED
BOOK001535,CUST03581,TRIP00198,2026-04-26,2026-04-30,3,1806.41,5419.23,WALLET,CONFIRMED
BOOK001536,CUST00451,TRIP00246,2025-05-16,2025-07-03,1,1077.98,1077.98,CASH,CONFIRMED
BOOK001537,CUST03015,TRIP00056,2025-05-06,2025-05-23,2,1547.51,3095.02,WALLET,CONFIRMED
BOOK001538,CUST02909,TRIP00089,2025-04-28,2025-05-04,4,954.26,3817.04,NETBANKING,PENDING
BOOK001539,CUST02779,TRIP00298,2025-07-13,2025-09-08,4,1240.34,4961.36,WALLET,CONFIRMED
BOOK001540,CUST01431,TRIP00121,2025-07-14,2025-07-23,3,1247.31,3741.93,WALLET,CONFIRMED
BOOK001541,CUST02381,TRIP00092,2025-06-21,2025-07-27,1,395.6,395.6,UPI,CONFIRMED
BOOK001542,CUST03272,TRIP00059,2026-04-12,2026-05-16,1,622.6,622.6,CASH,CONFIRMED
BOOK001543,CUST01732,TRIP00206,2025-10-29,2025-12-05,1,478.61,478.61,WALLET,CONFIRMED
BOOK001544,CUST00699,TRIP00285,2025-11-24,2026-01-23,2,1852.05,3704.1,CASH,CONFIRMED
BOOK001545,CUST01697,TRIP00066,2025-02-23,2025-03-15,3,1465.0,4395.0,CASH,CONFIRMED
BOOK001546,CUST00108,TRIP00065,2024-12-23,2025-01-17,1,871.72,871.72,WALLET,CONFIRMED
BOOK001547,CUST02273,TRIP00274,2026-06-26,2026-08-14,4,368.61,1474.44,CARD,CANCELLED
BOOK001548,CUST00356,TRIP00235,2026-02-19,2026-04-06,2,2046.33,4092.66,CASH,CANCELLED
BOOK001549,CUST01714,TRIP00086,2026-09-10,2026-10-13,2,752.39,1504.78,WALLET,CONFIRMED
BOOK001550,CUST03269,TRIP00280,2026-07-06,2026-08-18,2,750.41,1500.82,UPI,CONFIRMED
BOOK001551,CUST00727,TRIP00136,2025-06-24,2025-07-30,1,1265.39,1265.39,CARD,CONFIRMED
BOOK001552,CUST04518,TRIP00127,2025-07-18,2025-08-14,4,1566.28,6265.12,CASH,CONFIRMED
BOOK001553,CUST01364,TRIP00081,2025-06-11,2025-07-23,2,1063.25,2126.5,CASH,CONFIRMED
BOOK001554,CUST02366,TRIP00022,2025-07-26,2025-08-24,5,477.26,2386.3,CARD,CONFIRMED
BOOK001555,CUST01221,TRIP00241,2024-12-20,2025-01-22,1,1432.13,1432.13,UPI,CONFIRMED
BOOK001556,CUST01933,TRIP00037,2025-12-23,2026-01-17,4,386.21,1544.84,CARD,CONFIRMED
BOOK001557,CUST03435,TRIP00015,2026-01-26,2026-02-15,3,893.47,2680.41,CASH,CONFIRMED
BOOK001558,CUST04859,TRIP00247,2026-04-13,2026-06-08,1,1360.11,1360.11,WALLET,CONFIRMED
BOOK001559,CUST04254,TRIP00269,2025-03-10,2025-03-12,3,1258.06,3774.18,NETBANKING,CONFIRMED
BOOK001560,CUST03227,TRIP00265,2025-10-14,2025-12-08,1,709.56,709.56,CASH,CONFIRMED
BOOK001561,CUST01816,TRIP00140,2026-02-10,2026-02-19,2,1542.34,3084.68,UPI,CONFIRMED
BOOK001562,CUST04789,TRIP00155,2025-06-16,2025-07-03,5,918.17,4590.85,UPI,CONFIRMED
BOOK001563,CUST04666,TRIP00183,2024-12-09,2025-01-13,4,1112.35,4449.4,WALLET,CONFIRMED
BOOK001564,CUST04501,TRIP00035,2025-09-12,2025-10-08,2,1018.78,2037.56,UPI,CONFIRMED
BOOK001565,CUST04528,TRIP00087,2026-02-25,2026-03-23,2,1441.4,2882.8,UPI,PENDING
BOOK001566,CUST00208,TRIP00196,2025-02-22,2025-03-25,2,1531.39,3062.78,CARD,CONFIRMED
BOOK001567,CUST00531,TRIP00202,2026-07-12,2026-08-31,5,1235.24,6176.2,CASH,CONFIRMED
BOOK001568,CUST04441,TRIP00187,2026-03-29,2026-05-21,1,878.1,878.1,UPI,CONFIRMED
BOOK001569,CUST03881,TRIP00141,2026-08-02,2026-09-07,2,1118.91,2237.82,CARD,CONFIRMED
BOOK001570,CUST02630,TRIP00293,2025-04-25,2025-06-14,2,1046.16,2092.32,UPI,CONFIRMED
BOOK001571,CUST01689,TRIP00197,2025-01-24,2025-02-28,4,1221.95,4887.8,NETBANKING,CONFIRMED
BOOK001572,CUST01260,TRIP00114,2025-07-03,2025-07-14,2,1083.51,2167.02,CARD,CONFIRMED
BOOK001573,CUST01720,TRIP00172,2026-03-07,2026-04-22,1,1913.45,1913.45,CARD,CONFIRMED
BOOK001574,CUST02666,TRIP00185,2025-01-11,2025-03-09,1,860.99,860.99,NETBANKING,CONFIRMED
BOOK001575,CUST01803,TRIP00017,2025-05-23,2025-06-12,5,1778.78,8893.9,NETBANKING,CONFIRMED
BOOK001576,CUST04741,TRIP00295,2025-08-13,2025-10-02,1,418.84,418.84,WALLET,PENDING
BOOK001577,CUST00026,TRIP00020,2025-01-18,2025-01-20,2,893.57,1787.14,NETBANKING,CONFIRMED
BOOK001578,CUST02975,TRIP00279,2026-07-06,2026-08-28,4,1651.66,6606.64,CASH,CONFIRMED
BOOK001579,CUST04335,TRIP00151,2025-02-04,2025-03-10,2,700.1,1400.2,CASH,CONFIRMED
BOOK001580,CUST04589,TRIP00255,2025-05-25,2025-07-23,5,1802.95,9014.75,CARD,CONFIRMED
BOOK001581,CUST03337,TRIP00209,2025-03-31,2025-05-22,1,715.61,715.61,UPI,CONFIRMED
BOOK001582,CUST03756,TRIP00128,2026-06-21,2026-07-21,3,1832.33,5496.99,CASH,CONFIRMED
BOOK001583,CUST03765,TRIP00037,2025-11-22,2026-01-17,1,348.63,348.63,NETBANKING,CONFIRMED
BOOK001584,CUST03623,TRIP00074,2026-08-27,2026-10-09,1,1227.16,1227.16,CASH,CONFIRMED
BOOK001585,CUST00391,TRIP00272,2026-09-19,2026-10-27,1,1279.49,1279.49,NETBANKING,CONFIRMED
BOOK001586,CUST04318,TRIP00181,2025-04-01,2025-05-28,3,1120.46,3361.38,CASH,CONFIRMED
BOOK001587,CUST04979,TRIP00131,2025-08-09,2025-08-15,3,906.56,2719.68,UPI,CANCELLED
BOOK001588,CUST01643,TRIP00276,2025-12-11,2025-12-19,2,715.67,1431.34,CARD,CONFIRMED
BOOK001589,CUST01207,TRIP00094,2026-05-26,2026-06-22,3,806.14,2418.42,CARD,CANCELLED
BOOK001590,CUST02847,TRIP00019,2025-06-04,2025-06-06,3,441.15,1323.45,UPI,CONFIRMED
BOOK001591,CUST04130,TRIP00074,2026-09-09,2026-10-09,1,1203.37,1203.37,CARD,CONFIRMED
BOOK001592,CUST04251,TRIP00289,2026-05-13,2026-06-21,1,1045.49,1045.49,NETBANKING,CONFIRMED
BOOK001593,CUST03454,TRIP00249,2025-05-20,2025-07-13,3,451.36,1354.08,UPI,CONFIRMED
BOOK001594,CUST01574,TRIP00135,2026-08-10,2026-09-22,1,1587.81,1587.81,CASH,CONFIRMED
BOOK001595,CUST01803,TRIP00078,2025-09-06,2025-10-09,5,1133.3,5666.5,CARD,PENDING
BOOK001596,CUST04711,TRIP00082,2026-09-20,2026-11-01,4,850.86,3403.44,WALLET,CONFIRMED
BOOK001597,CUST00347,TRIP00289,2026-05-17,2026-06-21,1,795.45,795.45,UPI,CANCELLED
BOOK001598,CUST02801,TRIP00212,2026-03-14,2026-04-30,1,1450.25,1450.25,UPI,CANCELLED
BOOK001599,CUST00814,TRIP00235,2026-03-26,2026-04-06,4,2023.72,8094.88,CASH,CONFIRMED
BOOK001600,CUST01651,TRIP00115,2026-08-16,2026-08-19,1,1437.47,1437.47,CARD,CANCELLED
BOOK001601,CUST01193,TRIP00296,2026-09-27,2026-11-06,1,915.77,915.77,CARD,CONFIRMED
BOOK001602,CUST03014,TRIP00143,2026-06-10,2026-08-09,2,1027.82,2055.64,NETBANKING,CANCELLED
BOOK001603,CUST04923,TRIP00293,2025-05-27,2025-06-14,3,972.07,2916.21,WALLET,CONFIRMED
BOOK001604,CUST02266,TRIP00220,2025-01-27,2025-03-09,1,443.81,443.81,NETBANKING,CONFIRMED
BOOK001605,CUST00601,TRIP00243,2025-06-24,2025-07-28,1,481.64,481.64,UPI,CANCELLED
BOOK001606,CUST00736,TRIP00202,2026-08-25,2026-08-31,2,968.73,1937.46,CARD,CONFIRMED
BOOK001607,CUST00486,TRIP00107,2026-04-01,2026-04-21,1,371.47,371.47,CARD,CANCELLED
BOOK001608,CUST02674,TRIP00165,2025-10-06,2025-11-02,1,470.67,470.67,CARD,CONFIRMED
BOOK001609,CUST03305,TRIP00175,2025-03-30,2025-04-14,4,1553.54,6214.16,CASH,CONFIRMED
BOOK001610,CUST04112,TRIP00026,2025-12-10,2026-02-07,2,433.95,867.9,UPI,CONFIRMED
BOOK001611,CUST02750,TRIP00056,2025-05-07,2025-05-23,3,1626.73,4880.19,UPI,CONFIRMED
BOOK001612,CUST03110,TRIP00012,2025-02-26,2025-03-07,3,394.02,1182.06,NETBANKING,CONFIRMED
BOOK001613,CUST02007,TRIP00228,2026-05-26,2026-05-29,1,785.39,785.39,WALLET,CONFIRMED
BOOK001614,CUST03638,TRIP00270,2025-01-27,2025-02-13,5,663.9,3319.5,WALLET,CONFIRMED
BOOK001615,CUST00984,TRIP00194,2026-03-01,2026-04-21,1,1622.15,1622.15,UPI,CANCELLED
BOOK001616,CUST01208,TRIP00202,2026-08-15,2026-08-31,4,1231.3,4925.2,CASH,CONFIRMED
BOOK001617,CUST01097,TRIP00253,2026-09-10,2026-10-15,2,379.02,758.04,CASH,CANCELLED
BOOK001618,CUST01890,TRIP00122,2026-08-04,2026-09-02,1,469.65,469.65,NETBANKING,CONFIRMED
BOOK001619,CUST03504,TRIP00219,2026-10-16,2026-11-03,4,2026.67,8106.68,CARD,PENDING
BOOK001620,CUST04596,TRIP00213,2025-10-13,2025-10-28,4,738.93,2955.72,WALLET,CONFIRMED
BOOK001621,CUST04347,TRIP00223,2026-11-17,2026-12-26,4,798.58,3194.32,NETBANKING,CONFIRMED
BOOK001622,CUST02344,TRIP00197,2025-01-21,2025-02-28,3,1140.3,3420.9,CARD,CONFIRMED
BOOK001623,CUST04633,TRIP00068,2025-12-09,2025-12-18,3,714.76,2144.28,CASH,CONFIRMED
BOOK001624,CUST04735,TRIP00291,2026-05-24,2026-06-27,4,387.0,1548.0,CASH,PENDING
BOOK001625,CUST01110,TRIP00101,2025-12-31,2026-02-09,1,1105.96,1105.96,WALLET,CONFIRMED
BOOK001626,CUST03366,TRIP00054,2025-12-29,2026-01-03,4,1395.74,5582.96,WALLET,CONFIRMED
BOOK001627,CUST04509,TRIP00017,2025-05-31,2025-06-12,2,1875.23,3750.46,CASH,CONFIRMED
BOOK001628,CUST01457,TRIP00030,2026-06-06,2026-08-04,1,1796.18,1796.18,CARD,CONFIRMED
BOOK001629,CUST04507,TRIP00072,2026-10-26,2026-12-03,3,1029.65,3088.95,CASH,PENDING
BOOK001630,CUST04498,TRIP00292,2025-07-09,2025-07-25,1,390.74,390.74,WALLET,CONFIRMED
BOOK001631,CUST02953,TRIP00299,2024-11-26,2025-01-21,4,1256.95,5027.8,WALLET,CONFIRMED
BOOK001632,CUST00569,TRIP00179,2026-02-19,2026-03-20,5,387.33,1936.65,WALLET,CANCELLED
BOOK001633,CUST02683,TRIP00248,2025-03-26,2025-03-27,2,379.33,758.66,CARD,CONFIRMED
BOOK001634,CUST02369,TRIP00175,2025-04-10,2025-04-14,3,1798.74,5396.22,UPI,CONFIRMED
BOOK001635,CUST03321,TRIP00284,2026-10-05,2026-10-26,1,423.25,423.25,CASH,CONFIRMED
BOOK001636,CUST04531,TRIP00012,2025-03-01,2025-03-07,2,485.01,970.02,UPI,CONFIRMED
BOOK001637,CUST02997,TRIP00006,2026-09-13,2026-09-14,1,1584.76,1584.76,WALLET,CONFIRMED
BOOK001638,CUST04614,TRIP00180,2025-11-23,2026-01-22,1,843.93,843.93,UPI,CANCELLED
BOOK001639,CUST04080,TRIP00246,2025-05-13,2025-07-03,2,1224.47,2448.94,UPI,CONFIRMED
BOOK001640,CUST01832,TRIP00011,2026-06-08,2026-08-03,3,1519.2,4557.6,CARD,CONFIRMED
BOOK001641,CUST00417,TRIP00243,2025-07-08,2025-07-28,1,408.06,408.06,CASH,CONFIRMED
BOOK001642,CUST04452,TRIP00065,2024-12-16,2025-01-17,3,835.23,2505.69,CASH,CONFIRMED
BOOK001643,CUST02889,TRIP00130,2026-04-12,2026-05-13,1,1250.72,1250.72,WALLET,CONFIRMED
BOOK001644,CUST02316,TRIP00268,2026-01-24,2026-03-07,3,1544.11,4632.33,CARD,CONFIRMED
BOOK001645,CUST00824,TRIP00081,2025-06-05,2025-07-23,3,1109.35,3328.05,UPI,CONFIRMED
BOOK001646,CUST03215,TRIP00212,2026-04-08,2026-04-30,1,1458.8,1458.8,CARD,CONFIRMED
BOOK001647,CUST01020,TRIP00011,2026-07-30,2026-08-03,2,1316.6,2633.2,UPI,CANCELLED
BOOK001648,CUST02147,TRIP00005,2025-10-12,2025-11-18,4,522.58,2090.32,UPI,CONFIRMED
BOOK001649,CUST01980,TRIP00154,2025-05-24,2025-07-03,1,697.39,697.39,CASH,CONFIRMED
BOOK001650,CUST02237,TRIP00060,2026-06-20,2026-07-16,1,1288.63,1288.63,CASH,CANCELLED
BOOK001651,CUST03050,TRIP00186,2025-01-09,2025-03-09,1,1757.92,1757.92,WALLET,CANCELLED
BOOK001652,CUST00786,TRIP00192,2026-04-21,2026-05-26,1,1007.58,1007.58,WALLET,CONFIRMED
BOOK001653,CUST02806,TRIP00122,2026-07-21,2026-09-02,1,395.22,395.22,UPI,CONFIRMED
BOOK001654,CUST02686,TRIP00032,2026-01-04,2026-02-02,4,1373.38,5493.52,WALLET,CANCELLED
BOOK001655,CUST04247,TRIP00137,2025-10-20,2025-11-26,2,1120.15,2240.3,NETBANKING,CONFIRMED
BOOK001656,CUST00626,TRIP00041,2026-06-23,2026-08-17,1,1058.04,1058.04,NETBANKING,CONFIRMED
BOOK001657,CUST02193,TRIP00279,2026-07-27,2026-08-28,3,1615.76,4847.28,CARD,CONFIRMED
BOOK001658,CUST00558,TRIP00195,2026-02-22,2026-02-27,1,1507.81,1507.81,CASH,CONFIRMED
BOOK001659,CUST04682,TRIP00014,2025-03-04,2025-03-25,2,1603.55,3207.1,WALLET,CONFIRMED
BOOK001660,CUST01318,TRIP00204,2025-01-21,2025-02-22,2,442.63,885.26,NETBANKING,CONFIRMED
BOOK001661,CUST01630,TRIP00043,2025-01-27,2025-01-31,1,351.99,351.99,CARD,CONFIRMED
BOOK001662,CUST02547,TRIP00221,2026-01-31,2026-02-03,1,380.4,380.4,CASH,CANCELLED
BOOK001663,CUST03413,TRIP00044,2026-01-19,2026-02-27,1,891.57,891.57,CARD,CONFIRMED
BOOK001664,CUST02831,TRIP00091,2025-02-24,2025-03-10,4,971.95,3887.8,CARD,CONFIRMED
BOOK001665,CUST00258,TRIP00282,2025-08-20,2025-10-11,3,468.22,1404.66,WALLET,CONFIRMED
BOOK001666,CUST02811,TRIP00199,2025-08-11,2025-08-30,3,666.19,1998.57,WALLET,CONFIRMED
BOOK001667,CUST02957,TRIP00065,2024-12-20,2025-01-17,1,912.49,912.49,WALLET,PENDING
BOOK001668,CUST04316,TRIP00079,2025-05-03,2025-06-28,2,2242.55,4485.1,UPI,CONFIRMED
BOOK001669,CUST04126,TRIP00264,2026-04-23,2026-06-22,1,466.19,466.19,WALLET,CONFIRMED
BOOK001670,CUST01746,TRIP00144,2026-02-24,2026-03-23,1,891.02,891.02,CASH,CONFIRMED
BOOK001671,CUST00899,TRIP00186,2025-03-04,2025-03-09,4,1748.69,6994.76,CASH,PENDING
BOOK001672,CUST02294,TRIP00233,2025-08-05,2025-09-29,1,885.94,885.94,WALLET,CONFIRMED
BOOK001673,CUST01543,TRIP00222,2026-11-13,2026-12-28,1,868.89,868.89,CASH,CONFIRMED
BOOK001674,CUST04967,TRIP00157,2025-04-11,2025-05-19,3,1195.46,3586.38,CARD,CONFIRMED
BOOK001675,CUST01459,TRIP00060,2026-06-29,2026-07-16,1,1252.31,1252.31,CASH,CONFIRMED
BOOK001676,CUST01125,TRIP00208,2026-03-28,2026-05-18,3,426.41,1279.23,CASH,CONFIRMED
BOOK001677,CUST03936,TRIP00246,2025-05-16,2025-07-03,1,1220.45,1220.45,NETBANKING,CONFIRMED
BOOK001678,CUST02535,TRIP00142,2026-10-19,2026-12-16,4,576.65,2306.6,CASH,CONFIRMED
BOOK001679,CUST02305,TRIP00063,2025-05-02,2025-05-28,3,409.02,1227.06,UPI,CONFIRMED
BOOK001680,CUST04878,TRIP00259,2025-07-12,2025-09-09,4,1577.63,6310.52,WALLET,CONFIRMED
BOOK001681,CUST03249,TRIP00107,2026-04-20,2026-04-21,1,358.35,358.35,CARD,CONFIRMED
BOOK001682,CUST03790,TRIP00248,2025-01-28,2025-03-27,1,451.68,451.68,NETBANKING,CONFIRMED
BOOK001683,CUST00790,TRIP00122,2026-08-25,2026-09-02,1,415.79,415.79,CARD,PENDING
BOOK001684,CUST02233,TRIP00125,2025-04-02,2025-05-11,5,382.75,1913.75,CASH,CONFIRMED
BOOK001685,CUST01917,TRIP00035,2025-10-06,2025-10-08,2,1147.21,2294.42,CARD,CONFIRMED
BOOK001686,CUST02957,TRIP00195,2026-01-08,2026-02-27,1,1624.55,1624.55,CARD,CONFIRMED
BOOK001687,CUST02675,TRIP00084,2025-05-16,2025-06-18,3,475.95,1427.85,WALLET,CONFIRMED
BOOK001688,CUST02147,TRIP00012,2025-01-22,2025-03-07,3,440.93,1322.79,UPI,CONFIRMED
BOOK001689,CUST01753,TRIP00229,2026-05-16,2026-06-28,4,877.52,3510.08,WALLET,CONFIRMED
BOOK001690,CUST02609,TRIP00260,2025-10-14,2025-11-04,2,895.87,1791.74,WALLET,CONFIRMED
BOOK001691,CUST00738,TRIP00262,2025-02-27,2025-03-18,3,1038.21,3114.63,CARD,CONFIRMED
BOOK001692,CUST01532,TRIP00115,2026-07-03,2026-08-19,1,1317.91,1317.91,CARD,CONFIRMED
BOOK001693,CUST02678,TRIP00232,2026-02-19,2026-03-04,1,1107.3,1107.3,WALLET,CONFIRMED
BOOK001694,CUST04312,TRIP00086,2026-09-23,2026-10-13,3,902.04,2706.12,CASH,CONFIRMED
BOOK001695,CUST00273,TRIP00253,2026-08-18,2026-10-15,1,457.18,457.18,WALLET,CANCELLED
BOOK001696,CUST00465,TRIP00260,2025-11-01,2025-11-04,4,991.29,3965.16,CARD,CONFIRMED
BOOK001697,CUST04059,TRIP00293,2025-06-11,2025-06-14,1,1087.19,1087.19,CASH,CONFIRMED
BOOK001698,CUST04781,TRIP00051,2025-12-29,2026-02-21,1,1793.5,1793.5,NETBANKING,CONFIRMED
BOOK001699,CUST02105,TRIP00252,2026-01-22,2026-03-19,2,402.91,805.82,CARD,CONFIRMED
BOOK001700,CUST02858,TRIP00062,2025-04-18,2025-06-09,4,410.58,1642.32,CASH,CONFIRMED
BOOK001701,CUST04782,TRIP00157,2025-05-01,2025-05-19,3,1382.8,4148.4,WALLET,CONFIRMED
BOOK001702,CUST04425,TRIP00174,2025-02-23,2025-03-11,2,908.3,1816.6,WALLET,CONFIRMED
BOOK001703,CUST01304,TRIP00089,2025-05-01,2025-05-04,3,991.74,2975.22,CARD,CONFIRMED
BOOK001704,CUST04655,TRIP00120,2026-05-12,2026-05-22,1,822.74,822.74,WALLET,CONFIRMED
BOOK001705,CUST00132,TRIP00204,2025-01-09,2025-02-22,1,422.42,422.42,NETBANKING,PENDING
BOOK001706,CUST01980,TRIP00108,2025-09-27,2025-11-12,3,801.64,2404.92,UPI,CONFIRMED
BOOK001707,CUST01952,TRIP00119,2025-03-13,2025-05-08,2,1578.64,3157.28,UPI,CANCELLED
BOOK001708,CUST03854,TRIP00286,2025-05-01,2025-05-30,1,799.94,799.94,CASH,CONFIRMED
BOOK001709,CUST01566,TRIP00003,2024-12-20,2025-01-26,2,1065.65,2131.3,WALLET,CONFIRMED
BOOK001710,CUST04282,TRIP00273,2026-10-04,2026-11-30,4,672.74,2690.96,CARD,PENDING
BOOK001711,CUST03646,TRIP00139,2025-04-27,2025-06-22,1,1089.31,1089.31,CASH,CONFIRMED
BOOK001712,CUST03144,TRIP00120,2026-04-27,2026-05-22,1,835.09,835.09,CARD,PENDING
BOOK001713,CUST01033,TRIP00280,2026-07-01,2026-08-18,4,763.18,3052.72,UPI,CONFIRMED
BOOK001714,CUST02189,TRIP00227,2026-12-21,2026-12-30,3,816.8,2450.4,WALLET,CONFIRMED
BOOK001715,CUST00862,TRIP00273,2026-11-29,2026-11-30,2,690.95,1381.9,UPI,CONFIRMED
BOOK001716,CUST04314,TRIP00012,2025-02-13,2025-03-07,1,412.38,412.38,WALLET,CONFIRMED
BOOK001717,CUST03962,TRIP00067,2025-12-17,2026-01-02,1,2040.25,2040.25,UPI,CONFIRMED
BOOK001718,CUST01436,TRIP00033,2026-04-28,2026-05-07,1,673.22,673.22,UPI,CONFIRMED
BOOK001719,CUST01556,TRIP00177,2026-08-11,2026-09-20,1,1160.26,1160.26,CARD,CONFIRMED
BOOK001720,CUST04324,TRIP00051,2026-01-14,2026-02-21,1,1466.35,1466.35,CARD,CONFIRMED
BOOK001721,CUST01965,TRIP00034,2026-09-20,2026-09-24,2,852.67,1705.34,CARD,CONFIRMED
BOOK001722,CUST00488,TRIP00190,2026-06-22,2026-06-24,3,1345.15,4035.45,WALLET,CONFIRMED
BOOK001723,CUST00978,TRIP00238,2026-09-21,2026-11-09,3,631.1,1893.3,NETBANKING,CONFIRMED
BOOK001724,CUST02444,TRIP00084,2025-06-03,2025-06-18,1,434.51,434.51,WALLET,CANCELLED
BOOK001725,CUST01353,TRIP00026,2026-02-04,2026-02-07,1,440.45,440.45,UPI,CONFIRMED
BOOK001726,CUST02594,TRIP00234,2026-01-31,2026-02-09,4,814.42,3257.68,WALLET,CONFIRMED
BOOK001727,CUST00893,TRIP00160,2025-11-23,2026-01-22,2,1178.06,2356.12,NETBANKING,CONFIRMED
BOOK001728,CUST04623,TRIP00124,2025-01-31,2025-03-13,1,679.34,679.34,NETBANKING,CONFIRMED
BOOK001729,CUST00003,TRIP00137,2025-11-07,2025-11-26,3,1001.51,3004.53,NETBANKING,CONFIRMED
